0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,characters
-0.8301284,0.06550833,-0.6153465,-0.5508578,0.44151303,0.54905415,0.17310712,-0.35751563,0.57916254,-0.92953,-0.026176777,0.58436036,-0.14860108,-0.26507086,-0.055190533,-0.8943165,-0.76392657,-0.10022463,-0.40568802,0.74025923,Thorin
-0.6751761,-0.3689118,-0.3439518,-0.2851781,0.123737276,0.22146346,-0.058552165,-0.36766165,0.18124047,-0.19369666,-0.23149914,0.029903058,0.059555523,0.07043554,-0.043661628,-0.51785237,-0.46327016,0.027041646,-0.4532471,0.262478,Durin
0.3365652,0.23379746,-1.0998299,0.31161207,-0.3941713,-0.3222613,-0.20658205,-0.16042408,-0.21544778,0.45703104,0.52928597,-0.4040174,-0.10456888,0.51353383,0.08744346,-0.34167847,0.1259124,-0.13777378,0.29966822,0.16645339,Lothlórien
-0.1009903,0.11555119,0.010264017,-0.11675688,0.3029175,-0.9856139,-0.098897055,-0.49193767,0.58068615,0.46621543,-0.7699815,-0.22090188,-0.37857312,0.007832803,-0.24526319,-0.4426707,-0.40542823,-0.3021958,0.6289773,0.018788569,Lórien
0.41246852,-0.013705543,-0.9043623,0.17959964,-0.7229244,-0.082853965,0.24220555,-0.6872279,-0.4116349,0.4959735,0.12615645,0.78222036,-0.36573157,0.11885669,0.044068076,-0.19341654,0.41658396,-0.3724779,0.5726107,0.25156632,Haldir
0.10541731,0.31891486,-0.6929706,0.17832021,-0.13489169,-0.37055397,-0.38253596,-0.5414375,-0.2713534,0.08997499,0.088269055,-0.38267767,0.4289921,0.42234436,0.17641848,-0.506602,0.049642526,-0.10971272,0.24766229,-0.0035224576,the Galadhrim
1.1026937,0.2920164,-1.4103669,0.66326475,-0.0061242273,-0.6614172,-0.59650475,-0.14089523,-0.065019816,0.032043386,0.011382577,0.23695263,-0.23035786,-0.26326445,-0.06212555,-0.5830317,0.82746875,-0.8013111,-0.42524746,0.1711051,Galadriel
0.47239253,-0.1747828,-0.66631114,0.37199727,-0.37863234,-0.0530411,-0.22801737,-1.1547445,0.5308086,-0.4739953,-0.21243185,0.002293493,-0.092756435,0.32973486,0.30164874,-0.6245158,0.19613354,0.07997769,0.12287539,-0.09658097,Celeborn
0.23505875,0.2440299,0.04551463,0.25512803,-0.33633396,-0.05180484,-0.33015773,-0.9912734,0.51072043,-0.28247985,-0.22987132,-0.090407714,0.29156214,0.39562905,0.3965202,-0.35752976,0.1114722,0.09541116,-0.09367989,-0.4670578,Lady
0.27513358,-1.0530934,-0.25522098,0.6308922,0.35852596,0.3057928,0.36133143,0.18895465,0.85934734,-0.066756636,-0.03424002,0.26282278,0.4781686,-0.13591045,0.027564792,-0.5572847,-0.008319247,0.035653077,0.0729416,-0.24876781,Eomer
0.09426457,-0.5029069,-0.14970466,0.11575164,0.2164047,0.010212906,0.48986977,0.12300382,0.5005083,-0.074165866,0.106882565,0.23804888,0.5314907,0.028162347,-0.1230001,-0.52221006,0.09129946,-0.053127743,-0.28108212,-0.10861378,Thengel
0.17878391,-0.7339979,-0.14161798,0.35038668,0.57237864,0.26015136,0.32659838,-0.022491347,0.48225302,0.18427964,0.11420485,-0.14752923,0.30720198,0.15215176,-0.12764573,-0.3520519,0.109491445,0.07723564,-0.32561895,-0.091826476,Shadowfax
0.011239197,-0.19942516,0.13385308,0.54788995,0.17742385,0.116607085,0.047523808,-0.097535625,1.3731614,0.15200791,0.19443414,0.39144322,0.60583127,-0.2636179,-0.10452452,-0.4203576,0.07169549,0.18920614,0.4527462,-0.43261585,Hasufel
1.7559314,-0.5487704,-0.041965615,0.4200015,0.62842643,0.3925757,0.23500457,0.22774689,-0.06616255,0.15104733,-0.1687708,-0.30952695,-0.45382679,-0.17077889,1.1037062,-0.4824098,-0.14620721,0.050164506,-0.3341352,0.42242718,Saruman
0.7083594,-0.03234212,0.20553349,0.07849824,0.75636184,0.53042245,0.08202056,-0.49179098,-0.058743898,0.055445034,0.25016454,-0.28633875,-0.20126633,-0.20417789,0.31839868,0.22377484,-0.5044395,0.20021954,-0.034851305,-0.13543151,Grishnakh
0.37734112,0.0435122,0.10766462,0.5633249,0.5972166,0.30220848,0.37367415,-0.44295543,-0.60725254,-0.16641295,0.32652813,-0.10781735,-0.076424815,-0.17601168,-0.18556993,0.2666642,-0.63043255,0.4308692,-0.015644815,-0.23077635,the Isengarders
0.8492444,0.015181091,0.28210172,0.4463636,0.73580503,0.4225762,0.4798637,-0.5134741,-0.43470088,-0.06851533,0.21900414,0.008955682,-0.019986318,-0.15616915,-0.0929022,0.1459196,-0.8913039,0.3107831,-0.14177582,-0.2034843,Ugluk
1.1716349,-0.7041218,-0.69496244,-0.15406165,0.3371586,0.5131095,0.20771395,-0.42469275,0.262892,-0.33775964,-0.22867848,-0.44770017,0.18553698,0.0892589,0.2559252,0.26794326,0.13478997,0.6078876,0.32545313,0.115659215,Ents
1.1537008,-0.51703715,-0.57690114,0.10770078,0.29071882,0.48491982,0.3088014,-0.21441057,-0.085409105,-0.5571016,-0.269974,-0.22980845,-0.06965337,0.057517953,0.27957976,0.045255087,0.2214523,0.5689391,0.32711035,0.195034,Treebeard
0.6169709,-0.178799,-0.13800316,-0.32484335,0.06252418,0.30289334,0.2720867,-0.4443874,0.33124834,-0.21352914,-0.1486036,-0.4181476,0.5586471,0.22453132,0.035003662,0.31025052,0.06818747,0.73075914,0.1464546,-0.089541554,the Entwives
0.6137912,-0.024893498,0.21859008,0.36187848,0.68577474,0.41863322,0.36744884,-0.029504538,-0.25085834,-0.64127594,-0.7080198,-0.22672802,0.2726632,0.6423018,0.40373158,0.054706402,0.038172517,0.27395654,0.043520935,-0.0751939,Bregalad
0.6685213,-0.042703066,0.25073487,0.18467177,0.66084707,0.4755189,0.3093312,0.23097645,-0.2739379,-0.4796676,-0.6321526,-0.23704478,0.09442524,0.59428215,0.6013248,-0.15309826,0.0459413,0.27004132,-0.2747939,0.07494741,Quickbeam
0.14056487,-0.8270825,-0.31817517,1.274929,0.19438787,0.119886264,-0.050402384,0.84670144,0.05063398,-0.20751011,-0.20365994,0.34496248,0.83405,-0.1542528,0.7862302,-0.07369368,-0.2462655,0.076135226,0.489252,0.18020205,Théoden
0.026729794,-0.35924193,-0.2538597,0.3107694,0.6019713,-0.036203545,-0.5588003,-0.0011856304,-0.30324876,0.27840748,0.19614865,-0.38252372,0.302533,0.17957571,0.4625769,-0.08256589,-0.011684446,-0.30010533,0.51990485,0.46692154,the Rohirrim
0.0110311005,0.1293841,0.31388173,0.5024557,0.17172274,-0.11708504,0.030265037,-0.1052229,1.044617,0.03762767,0.09757691,0.3997541,0.6585768,-0.24119796,-0.2750536,-0.100304216,-0.16122863,0.22028477,0.4237756,-0.5939658,Arod
0.26808336,-0.52211654,-0.32202974,0.54407126,0.16931869,0.19505928,0.32947308,0.42479098,0.3902968,-0.0038723205,-0.21078977,0.32248968,0.13802996,0.0465368,0.6552432,-0.2064982,-0.15840705,0.074451886,-0.0058289384,-0.14570123,Grima Wormtongue
-0.102809675,-0.6436025,-0.1771679,0.61750734,0.10618366,-0.081220716,0.13662556,0.31720397,0.18374851,-0.4103568,0.04358422,0.19046454,0.73875546,0.25728306,0.45029828,0.14745547,-0.22864541,0.16766523,0.31252587,-0.22923908,Hama
-0.1541213,-0.60249275,-0.086713135,0.80021346,-0.07336404,0.07508872,-0.17093045,0.49258596,0.018452603,-0.48968247,-0.06943684,0.18059456,0.66193455,0.043585535,0.41022003,0.13555774,-0.33767408,0.20065393,0.5730023,-0.3904364,Eorl
-0.022554692,-0.36733618,-0.08455806,-0.061103545,0.43829048,0.004413776,0.32557276,-0.017099157,0.12258287,0.098925866,0.15833777,0.0066142986,0.35828215,0.065910935,0.027527757,-0.16073364,-0.19575801,-0.007911319,-0.37053603,-0.098774746,Erkenbrand
0.6754602,0.021879291,0.37618718,-0.05001398,0.14739066,0.25344947,0.23050772,0.102105685,0.22741476,-0.013254073,-0.034816016,-0.2000535,0.15472311,0.2970613,0.45377803,-0.2875181,-0.23165044,0.20072858,-0.27169058,-0.043862626,Gamling
0.7301629,-0.21993853,-0.24174069,-0.3190938,0.2313778,0.28286862,0.36172265,-0.32294226,0.08778563,-0.4191732,-0.2018915,-0.29458335,0.34144494,0.185425,0.0005086204,0.32853797,-0.11734407,0.753429,0.21265958,-0.22504164,Huorns
0.27301753,-0.6073853,-0.46919748,0.02650708,-0.010057291,0.08527585,0.51753217,0.57230544,0.30194533,0.7574029,1.0449964,-0.52626073,0.062508,-0.46116537,0.14367318,-0.158806,0.39726385,0.06938285,0.40855697,0.5544505,Faramir
-0.17134121,-0.075983554,0.08498257,-0.3161296,0.17791222,0.06872054,0.4673436,0.6327865,0.004384108,-0.04007825,0.6066151,0.15839636,-0.8302173,-0.24482805,-0.19360755,-0.25345552,1.3789142,0.3584977,0.5868402,-0.4850896,Mablung
-0.0907965,-0.0384508,-0.17408381,-0.259697,-0.118066356,0.020511046,0.57862544,0.4831955,0.25870374,0.35448936,0.49182472,-0.55764437,-0.26573488,-0.24672616,0.20893197,-0.32878864,0.4805589,0.38446668,0.16814415,-0.330657,Damrod
-0.091981895,-0.65728545,-0.056256443,0.6989,0.34380913,0.070044756,-0.284845,0.17536329,-0.35332814,0.18489708,-0.020800477,-0.050658815,0.50301534,-0.13606246,0.5665856,-0.5118255,-0.106682755,-0.347796,0.44042397,0.37998515,Isildur
-0.3068818,0.3411697,-0.2667931,0.25387642,-0.11140633,0.2271735,0.29188588,0.108916506,0.22343455,0.7508177,0.35909992,-0.13380976,-0.35861677,-0.30338898,0.48111233,0.06541336,-0.265115,0.14222346,-0.29914555,-0.18701749,Anborn
-0.08998751,0.60193694,-0.2945275,0.12946333,-0.024151478,0.45394814,0.33249155,-0.19197792,-0.6070232,0.683838,0.12858708,-0.6097274,0.038964417,-0.6853706,0.65509355,-0.42004612,0.25257787,0.30976942,-0.22854874,-0.03417275,Shagrat
-0.19569,0.2602988,-0.2908447,0.39752838,0.07135479,0.4505503,0.33620656,-0.051645074,-0.3552541,0.5460601,0.2635684,-0.51857275,-0.11696993,-0.47718868,0.58557475,-0.10549071,0.23138167,0.3429677,-0.32595894,0.22956462,Shelob
-0.041462883,0.42802623,0.034148782,0.019659167,-0.00029385474,0.4768132,0.0324782,-0.11166849,-0.45016667,0.38585988,-0.22534192,-0.4408047,0.23031968,-0.46639094,0.5313862,-0.25723508,0.2607963,0.37953055,-0.04912606,-0.08226724,Gorbag
0.021672342,-0.47944984,-0.2757198,0.4214711,0.23007339,0.020541543,0.081248,0.041495364,0.1698718,0.58629495,0.5627356,-0.36355814,0.14728284,0.01551997,0.2512201,-0.5017283,0.14448917,-0.39849633,0.263136,0.33051255,Beregond
0.026594566,-0.21083774,0.2867186,0.110307276,0.6019401,0.26240873,0.20262913,-0.3358135,0.1845519,0.31133425,0.050385293,-0.321626,0.027254054,0.05940837,0.25107345,0.045241114,0.023467204,0.0057838354,-0.040472392,0.043197878,Bergil
0.058875814,-0.6189171,-0.5534232,0.62080956,-0.60921675,0.15580778,-0.51435167,-0.3744945,0.21969093,-0.10740527,-0.21035837,-0.13660057,0.017182708,0.3613687,0.03690581,-0.7100305,-0.13167113,0.30393222,0.024467142,-0.077991486,Elladan
0.09157684,-0.5773477,-0.45556983,0.5898682,-0.5611297,0.25679067,-0.7593746,-0.5452574,0.3210622,-0.032908015,-0.31795648,-0.16847251,0.0051424783,0.35387608,0.1707131,-0.6297742,-0.09676804,0.16866247,-0.053762086,-0.08392215,Elrohir
-0.03700433,-0.28682762,-0.08417968,0.22752883,0.4148361,0.23383248,-0.30021292,0.52079356,0.23808125,0.29750657,0.07649867,0.15024787,0.6311193,-0.16514494,0.44729263,0.5589566,0.066341355,0.24501914,0.34075043,0.010432372,Snowmane
-0.29986355,-0.71335363,-0.48313335,0.56713057,-0.5729855,0.32159755,-0.5765882,-0.1521115,0.09122917,0.14095311,-0.32442105,-0.2063487,-0.15350288,0.23021324,0.28690726,-0.4744897,-0.20287849,0.30346292,-0.077645175,-0.25833848,Halbarad
-0.09996939,-0.7602074,-0.6535017,0.8417319,0.45641306,0.09337281,0.09121582,0.40513247,-0.26191825,0.4873053,0.12432088,-0.29336214,0.2444816,-0.14480245,0.5391424,-0.38514507,0.05832337,-0.0045675077,0.20482442,0.37494028,the Dead
0.18943138,-0.28085932,-0.10336092,0.62730855,-0.13545023,0.17377542,-0.12388539,0.3537855,-0.1746563,0.046903808,-0.48027635,0.1405307,0.37454316,-0.3967759,0.3686566,-0.5607977,-0.15593466,-0.032065175,0.47063935,0.6723987,Elendil
-0.35826635,-0.6662088,-0.12908593,1.000178,-0.36698064,0.027857406,-0.30640295,0.35276765,-0.14455453,-0.23283479,-0.39469963,0.15462609,0.48448735,0.21459062,0.41616124,0.0338242,-0.5859634,0.31221312,0.078642815,-0.4512773,Helm
0.12622711,-0.7696242,-0.18606567,0.36493382,0.37968445,0.21356943,0.033789117,0.663874,0.3786411,0.352174,0.36182675,0.021877296,0.6088672,-0.061738852,0.3528738,0.29100272,0.09953192,0.16412817,0.1815696,0.4194174,Éowyn
-0.22484398,-0.24049237,0.3826447,-0.09820262,0.15637103,-0.035466123,-0.27119318,-0.14927872,-0.2875695,0.058040164,0.33493876,-0.5825917,0.46431956,0.13819562,-0.02754181,-0.16659555,-0.15763065,-0.35172623,0.43084756,0.17793918,Hirgon
0.080829576,-0.47009742,-0.02618775,0.051141962,0.62053406,0.16394132,0.36619312,-0.17613506,0.033220544,0.13995348,0.011991872,-0.2502414,0.25684255,0.117590845,0.14912616,0.04976125,0.0030718173,-0.08633158,-0.19451891,0.0861908,Ingold
-0.57928556,0.4372414,0.6184714,0.5119,-0.043073304,0.46557426,0.7911755,0.5445876,-0.2832054,-0.23043181,-0.5975602,-0.09758652,0.55282205,0.5025246,0.348361,0.22183384,-0.39697817,-0.22802527,-0.0058718263,-0.73830974,Wild Men
-0.6137784,0.48405322,0.60142404,0.46114695,0.118424155,0.47153622,0.8397389,0.55277044,-0.4573126,-0.17062336,-0.39393404,-0.08503157,0.46505392,0.5803843,0.49004298,0.34765992,-0.36644772,-0.065109394,-0.28049716,-0.8369113,Ghân
