0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,characters
-0.41725606,-0.42476127,0.3238802,0.49884892,0.5849793,0.36661842,0.3915561,0.19539933,-0.0845809,1.0707265,0.4995867,-0.13335983,-0.34896228,0.079107665,0.0017536196,-0.085111335,-0.8779878,-0.16879685,0.1152243,-0.032290354,Boromir
-0.79042816,-0.20158313,0.6899004,-0.1114865,0.12768891,0.057264335,0.8377306,0.11204487,-0.33652806,0.4140162,0.39773783,-0.37701207,-0.3557024,-0.14119375,0.78409326,-0.05976898,-0.73567134,0.038030434,-0.6201808,-0.09751201,Sauron
-0.17229229,-0.18747357,0.7917994,-0.08616842,0.49521527,0.56424683,0.45686534,0.21383898,-0.36660656,0.63570625,-0.084643774,-0.35813907,0.1876668,0.25176284,0.48992223,-0.6174036,-0.7688232,-0.41435266,-0.25289792,0.029098367,Denethor
-0.8173413,-0.42160505,0.2634037,0.26423243,-0.34941298,0.23549679,0.85601413,0.399614,0.3592259,0.9995818,0.5396263,-0.3363712,-0.21883403,-0.3316454,0.32061082,-0.58180743,0.025509734,-0.48804465,-0.6422473,0.28474087,Legolas
-0.14007194,0.852885,0.3195451,-0.52233684,-0.34161016,0.30013525,-0.024439165,-0.28413513,0.24181055,0.006535302,0.31680122,-0.3102478,0.4855067,-0.3365835,-0.08480939,0.3070896,-0.11497923,0.31142876,-0.13849059,-0.040545627,Erestor
-0.041609097,0.13010563,-0.39970633,0.0043951985,-0.44573945,-0.60443735,-0.3000783,0.458909,0.52351624,0.27646837,-0.2644906,-0.2947237,-0.28946543,-0.07229252,-0.6302962,-0.18288365,-0.4373517,0.429869,0.380456,0.51629555,Thror
-0.23043516,-0.0028717117,-0.10288708,0.2950886,0.56082374,0.20862241,-0.055339716,-0.022483971,-0.22840315,0.35963905,0.1672014,-0.053820033,-0.1115076,-0.03294764,-0.19353595,-0.19494943,-0.54229194,0.2799031,0.3762854,-0.14626455,the Company
-0.20306306,-0.5741652,-0.08323894,-0.14613518,-0.14022553,-0.19345605,0.27930504,0.423354,-0.42393062,0.22662547,0.13336067,-0.08652998,-0.09641927,-0.2772333,0.22743882,-0.064820416,-0.23619738,0.38061836,-0.24977645,0.14609003,Bill
0.018667392,0.12241183,-0.1770653,0.67183936,0.46896482,-0.22038558,0.037254598,0.25386447,-0.11400135,0.8157991,0.24793369,0.59575826,-0.18642507,0.5781649,-0.010140633,-0.4692482,0.7533028,-0.26976576,-0.17483068,0.049899463,the Dwarves
0.06744371,-0.32642403,-0.08468217,0.45585755,-0.3921135,-0.40317455,-0.49815455,1.0419592,0.61926675,0.6053311,-0.35088018,-0.2813365,-0.48379374,-0.205397,-0.7017327,0.43072522,-0.88967687,0.07535153,-0.40568143,0.67068416,Thorin
-0.36490703,-0.38591674,-0.34063712,0.17182745,-0.33841786,-0.0056469226,-0.5203998,0.75470906,0.33910757,0.22259453,0.015090819,-0.17810802,-0.073739655,0.06895161,-0.15954353,0.43651924,-0.45102793,0.03081312,-0.07451066,0.20666975,Durin
-0.47799426,0.06905684,0.27704737,0.33403522,0.3713923,0.28599393,0.21041109,-0.17992643,0.21641582,0.87461,0.59596,0.17356431,-0.1991279,0.051959965,-0.10447585,-0.65712327,0.3308738,0.0021817526,0.05746627,0.1703958,Lothlórien
-0.13083445,0.07991649,0.026542798,-0.59104955,-0.19364086,-0.079986654,0.13073508,0.54912615,0.87262625,-0.3374356,0.16580914,0.95872587,0.03469647,-0.17678048,-0.18838246,-0.15882137,-0.18875225,-0.13235612,-0.64610744,-0.56697625,Lórien
-0.27712506,-0.33581287,0.87048477,0.4481688,0.003636546,0.3316602,0.15220265,-0.52395856,0.63783914,0.6629845,0.6157083,-0.40822873,-0.3041422,-0.34794787,0.015329087,-0.11857637,0.5889971,-0.45251563,0.0044467603,-0.022441704,Haldir
-0.5780161,0.13676432,-0.12269047,0.058069304,-0.011053262,0.06564487,0.09168567,-0.21365272,0.31109485,0.44033673,0.38895127,0.20145313,-0.18733616,-0.38094875,-0.113898166,-0.693575,0.057680093,0.13288559,0.12267836,0.1230981,the Galadhrim
-0.33291999,-0.72051543,0.58358794,0.20652154,0.027050782,0.12196388,0.055004768,-0.0064901346,0.8816446,0.51874715,0.53175193,0.8828704,0.27741414,-0.6650714,0.7808928,-0.5923241,0.5086011,-0.5504074,-0.20861283,0.34046626,Galadriel
-1.0265907,-0.21411237,0.37872693,0.17596966,-0.85873336,0.060373317,0.09289223,-0.08622285,0.8326214,0.50352836,-0.14413878,-0.18329802,-0.24631803,0.035139397,0.31542054,-0.1362763,0.086721964,0.022484925,0.23252906,0.39475867,Celeborn
-0.88761175,0.08509861,0.09730304,0.09955187,-0.7892672,0.07102887,-0.18359086,-0.33335653,0.42069197,-0.11975231,-0.12753639,0.025980815,-0.17863499,0.27898937,0.24522416,-0.26283592,0.10039262,0.24644984,0.21756026,0.15385349,Lady
-0.07826279,-0.04315672,-0.06656325,0.07848402,-0.35760203,0.4582872,-0.47914055,0.34778547,-1.1527256,0.9992493,0.4495398,0.034605276,0.06496625,-0.53839785,0.29904282,-0.015559639,-0.16717657,0.22860016,-0.52487904,-0.13689226,Eomer
0.17179972,-0.027557231,-0.14709651,-0.13008226,-0.38581535,0.20316964,-0.33175665,0.17241234,-0.63764775,0.78365064,-0.11168317,0.016310042,0.23411378,-0.52381057,0.009514628,0.043859273,-0.09913494,0.4219673,-0.30568537,-0.19988963,Thengel
-0.03509657,-0.3304386,-0.17420614,0.0128969,-0.3608729,0.19741844,-0.32230932,0.18623573,-0.74194884,0.602459,0.12711419,0.04677383,-0.22465804,-0.34250543,0.18677182,-0.16791393,-0.21731524,0.17808086,-0.35358012,-0.10056317,Shadowfax
-0.24140525,0.28043595,-0.22280692,0.20247447,-0.6243386,0.49903992,-0.49755433,0.2974814,-1.1653593,0.5655802,0.34220937,-0.07860819,0.043119997,-0.29312015,0.11322977,0.08119704,0.078226335,0.079610705,-0.031045277,-0.0075009065,Hasufel
-0.3368925,-0.50447136,0.64525986,0.12871258,-0.55640423,0.957006,0.676922,-0.122228816,0.0796234,0.6034524,-0.48156565,1.0210412,-0.30403644,-0.5818377,0.86017704,0.7101752,-0.31385976,-0.29513973,-0.6131658,-0.49854937,Saruman
0.16291364,-0.41967502,-0.10370383,0.399956,-0.18897004,0.8471657,0.3766164,-0.44282305,-0.028776519,0.04892662,-0.12660398,0.37284523,-0.48578563,-0.16112617,0.27084768,0.20999084,-0.6147215,-0.11399394,-0.23787309,-0.23071052,Grishnakh
0.1054038,-0.075663455,-0.63611233,0.28543872,-0.05175788,0.48072636,0.13101491,-0.25087586,0.26298738,0.12447552,-0.17811652,-0.039299097,-0.78476614,-0.15660338,0.603833,0.22122021,-0.34524262,0.12393412,0.104132146,-0.65052366,the Isengarders
0.17436801,-0.16056883,-0.4641145,0.44082344,-0.04474717,0.7129681,0.2167867,-0.33618852,0.24069546,0.10763376,-0.14395238,-0.045955185,-0.7553901,-0.30250177,0.59205467,0.49715483,-0.44291705,-0.036488123,-0.08734811,-0.68340963,Ugluk
-0.57267195,-0.26092258,0.19514202,0.15467821,-0.3831599,0.5181932,1.053502,-0.37437117,0.057846624,0.6093188,-0.77288866,0.085159935,-0.07581025,-0.22028962,0.31839946,-0.0688519,0.07873288,-0.21504535,-0.113860644,0.18638472,Ents
-0.49277726,-0.15184295,0.16896895,0.3337847,-0.34176475,0.6207428,0.927506,-0.569173,0.27382624,0.7636441,-0.9517401,0.121881634,-0.36739096,-0.05807326,0.5084555,0.24991128,-0.07028433,-0.3090212,-0.1572576,0.059401006,Treebeard
-0.25107697,0.23405574,-0.21638799,0.017057676,-0.32798386,0.34924364,0.6295782,-0.4394121,-0.064594924,0.11833607,-0.8442529,-0.06911242,0.101762146,-0.067070045,-0.12714157,0.05579372,0.03626933,0.23398528,0.08045004,0.15779854,the Entwives
-0.3361473,0.28582618,-0.15141545,0.11223381,-0.47010654,0.39995626,0.56635886,-0.7309858,0.08836185,0.37925664,-1.1318942,0.284323,0.046200227,-0.08671439,0.12660198,0.44525245,-0.06464972,0.37487212,0.05815822,-0.13789879,Bregalad
-0.44137904,0.20063469,-0.14117649,0.02630546,-0.6236852,0.28354174,0.29851854,-0.7389578,0.004355533,0.40076882,-0.9393894,0.44861448,-0.07120096,-0.15548405,0.15424478,0.41006207,-0.2574125,0.30320543,-0.09018475,-0.2943837,Quickbeam
-0.49128944,0.28586897,-0.034428284,-0.10704216,-0.7874104,0.69992733,0.45581278,0.30937687,-0.96820724,0.6372252,0.45603484,-0.2444152,0.099618316,-0.3368727,0.313434,0.053011876,-0.1451188,-0.19970791,-0.97426844,-0.081850514,Théoden
-0.15961453,0.21780561,0.39227843,-0.11231197,-0.25785118,0.4269512,0.48403448,-0.01637404,-0.42650273,0.3608532,0.19413744,-0.38147908,-0.15191147,-0.1344491,0.17834176,-0.5527935,-0.5417354,-0.22614723,-0.27325535,0.31361997,the Rohirrim
-0.30876812,0.27847615,-0.34828505,0.19354726,-0.6147594,0.2424469,-0.69787574,0.013709923,-0.9932973,0.23264886,0.2774058,0.08144543,0.15940732,-0.12988456,0.069417916,-0.10785927,0.23565927,0.124813996,0.30568156,-0.17784244,Arod
-0.23012772,-0.0032125358,0.050096095,-0.20112063,-0.27955633,0.5386607,-0.07844502,-0.005239656,-0.6276427,0.438397,0.34145632,0.107191555,-0.21425642,-0.45205718,0.2146683,0.1820927,-0.11315452,0.107828565,-0.49147543,-0.18344273,Grima Wormtongue
-0.1789355,0.48804697,-0.32320789,-0.41357115,-0.6839131,0.43674743,0.0031242594,0.12506285,-0.5664687,0.5459044,0.20567465,-0.27918482,0.014197297,-0.2717948,0.17621686,0.03327516,0.05010253,0.106615305,-0.24862292,0.36231935,Hama
-0.30990258,0.6608018,-0.446807,-0.2800389,-0.8240643,0.68111855,0.14814517,0.054678522,-0.81371206,0.41265234,0.5499777,-0.20580426,0.10364836,0.15645091,0.0875681,-0.031831946,0.13188474,0.027859004,-0.45892707,0.26459065,Eorl
0.20998146,-0.04309302,-0.0983995,-0.5175327,-0.057679176,0.13525018,0.030667879,0.06969256,-0.21496722,0.21217105,-0.16898867,-0.25482446,0.011471333,-0.32213065,0.017824454,-0.12791543,-0.14772601,0.48069015,-0.21334457,0.04798124,Erkenbrand
-0.25648788,-0.0576813,-0.048808116,0.012873154,-0.3954991,0.34454125,0.021332925,-0.27701646,0.035565574,-0.096167,-0.3429737,0.3962243,-0.20612761,-0.19097628,0.18208711,0.19404024,-0.17276579,0.18275023,-0.18899687,-0.26853418,Gamling
-0.4486543,0.22037257,-0.20427571,0.0141988285,-0.5510736,0.42135254,0.7020475,-0.64912075,0.061189514,0.31664932,-1.0008905,0.045167398,-0.06946517,-0.12296076,0.10208742,0.004211387,-0.05209208,0.0882712,0.16999754,0.07172919,Huorns
-0.1451782,-0.7034452,0.5736034,0.14407073,0.55461055,-0.15368159,0.55433416,0.08911885,-0.86609036,0.77069277,0.23246948,-0.4295163,0.28356853,-0.18220426,0.26096734,-0.066964224,-0.6743345,-0.051029067,-0.6830852,-0.10941163,Faramir
0.48598942,-0.6207188,0.26426092,0.108327426,0.2727861,-1.0631332,0.26631492,-0.5958505,-0.419505,0.21437997,0.3318376,0.03186322,0.21719301,0.3973,0.3244704,0.5908156,-0.2725792,-0.15590966,-0.08016088,-0.27196157,Mablung
0.020805193,-0.35194156,0.12651615,0.12962571,0.18182635,-0.47734186,0.35554203,-0.31260493,-0.7268117,0.06647912,0.38916802,0.09905152,0.056536134,0.0038692006,-0.07087609,0.43839502,-0.48609778,0.19991194,-0.10501534,-0.21669455,Damrod
-0.3206542,0.21901459,0.5939097,-0.34635764,-0.13909316,0.32381156,0.27288526,0.337136,-0.3899574,0.33658376,0.13097754,-0.6455184,0.021638218,-0.09493904,0.21876995,-0.4025023,-0.44608617,-0.15926439,-0.5949779,0.093012884,Isildur
-0.4456672,0.099792175,0.08544726,-0.08119532,0.42168108,-0.20606102,0.29748827,-0.3488648,-0.25879908,0.009607419,0.19310243,-0.1500549,-0.2604486,-0.32184827,-0.20304549,0.28959572,-0.19453737,0.42176402,-0.035603333,0.24710152,Anborn
-0.6351336,-0.2060087,0.32825762,-0.051526137,0.42340264,-0.5291695,0.79410374,-0.051976036,-0.37450698,-0.62894434,0.7172698,-0.1640162,-0.34194326,-0.54039985,0.30336055,0.23473884,-0.461142,0.783123,-0.120860614,0.086577624,Shagrat
-0.7469431,-0.092919715,0.26745683,-0.121580206,0.30211616,-0.3623097,0.6937173,-0.10655624,-0.23074879,-0.27328444,0.42985433,-0.04521872,-0.27590767,-0.36239484,0.21228684,0.20580696,-0.3938199,0.41170678,-0.17774074,0.16371283,Shelob
-0.39120263,-0.26263997,0.3086297,-0.04330074,0.2051026,-0.36998785,0.65051377,0.020319695,-0.20498344,-0.47380805,0.4108429,-0.05658047,-0.08393653,-0.16654187,0.39943838,-0.110091954,-0.31396472,0.5140427,-0.17489827,-0.18652397,Gorbag
-0.25064015,-0.31143707,0.48276696,-0.23505218,0.33474457,0.11127963,0.051434558,-0.054633964,-0.54836476,0.56871617,0.01634807,-0.30259126,-0.19452325,-0.07628177,0.14302342,-0.3275238,-0.66228217,0.019433478,-0.27946815,-0.055094745,Beregond
-0.12799002,-0.18628828,-0.1296274,0.0669659,-0.088775784,0.19774868,-0.028062228,-0.6847693,-0.44528687,0.047812697,-0.23378846,0.036390822,-0.41972587,-0.25702828,-0.03683922,-0.04444976,-0.56316924,-0.18616554,-0.018254198,0.13035382,Bergil
-1.0370772,-0.1708896,0.21335073,0.030566826,-0.8386575,0.11391521,-0.08477166,0.38212,0.29614514,0.32724053,0.51961726,-0.1573772,-0.2218379,0.1434663,0.33924922,-0.34649062,-0.04551348,-0.18382265,-0.023458054,0.1419628,Elladan
-1.0419031,-0.12625192,0.16079322,-0.0071954806,-0.6939169,0.050620917,0.13569535,0.281504,0.26432204,0.4034155,0.32121527,-0.108721524,-0.09589709,0.28017148,0.33360636,-0.24554081,-0.007719101,-0.081327684,-0.12760979,0.14394312,Elrohir
0.14673251,0.20820197,-0.08091245,-0.1814415,-0.42567894,0.36482608,0.4689254,0.017100746,-0.6905766,0.12597865,0.2133157,-0.19179454,0.22553235,-0.16037863,-0.17038973,-0.08072295,-0.2872423,0.12661502,-0.3205673,-0.13911885,Snowmane
-1.0290143,0.030806027,-0.24308659,-0.16105452,-0.9185993,-0.08195828,-0.11522436,0.16885793,0.1374489,0.38674685,0.6023546,-0.10476658,-0.25670257,0.3743447,0.4910138,-0.09654451,0.034030836,-0.24895874,-0.23646282,0.070719145,Halbarad
-0.4494785,-0.033393674,0.233608,-0.36740786,-0.25961384,0.13022849,0.4634095,0.06402159,-0.5821889,0.5321543,0.5188975,-0.3145469,-0.22292535,-0.47611177,0.3273974,-0.22984464,-0.33851683,-0.1335284,-0.70912665,0.22627434,the Dead
-0.7825445,0.22322509,0.4151436,0.0037477487,-0.2301707,0.32451323,0.35132608,0.5699307,-0.40123534,0.16930081,0.007147951,-0.44676945,0.11677432,0.22524981,0.067679696,-0.34010994,-0.06169269,-0.2987035,-0.3950916,-0.13784923,Elendil
-0.70388293,0.672293,-0.5782196,-0.27423325,-0.82884336,0.22639653,-0.19090697,0.104584455,-0.5564345,0.25194955,0.45106745,-0.24787715,0.029407445,0.22537503,0.340095,-0.0011944375,0.12894464,0.07899724,-0.25952616,-0.084798336,Helm
0.16183648,-0.06849406,0.042372372,0.04195232,-0.25911653,0.2869172,0.43148875,0.16318193,-0.85524064,0.5070148,0.20260224,-0.45799604,0.3855774,-0.2850444,0.21542874,-0.17264067,-0.5924523,0.20060433,-0.6383673,-0.14520103,Éowyn
-0.04109934,0.37146503,0.2819129,-0.1558479,0.3107145,0.49511302,-0.06987935,-0.12100564,-0.3144362,0.06673677,-0.31352696,-0.32745194,0.16121659,0.15562911,0.0044959695,-0.3993814,-0.5162491,0.08223813,0.08970752,-0.15054736,Hirgon
0.12266105,-0.37082863,-0.021366227,-0.22596565,-0.021939611,0.2796704,-0.18562941,-0.19328058,-0.32081366,0.27530208,-0.36594218,-0.13108355,-0.24958776,-0.23565872,0.11969128,-0.1454851,-0.4874814,-0.06744679,-0.16615307,0.2034858,Ingold
-0.32722217,-0.0071485443,-0.29529995,-0.34454003,-0.46510708,0.04220173,-0.8559168,-0.7204169,-0.1993741,-1.2135394,-0.5908084,-0.69976324,-0.559991,0.853273,-0.26568457,-0.6061648,-0.37855092,-0.2309743,-0.29163778,-0.03218439,Wild Men
